prefix,hier_aux_word,linear_aux_word,question_D_hier90_linear10_two_phase_200k_seed100_13748191__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed101_13911728__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed102_13911850__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed103_13911974__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed104_13912033__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed105_14927986__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed106_13912560__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed107_13913762__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed108_13913763__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed109_14928587__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed110_13913889__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed111_14928914__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed112_14929148__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed113_13914003__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed114_13914459__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed115_13918064__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed116_13918811__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed117_13919715__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed118_13919952__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed119_13920189__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed120_13884811__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed42_12625361__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed43_12625510__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed44_12625511__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed45_12625512__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed46_12625513__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed47_12625804__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed48_12625805__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed49_12625806__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed50_12625807__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed51_12628746__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed52_12628803__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed53_12629366__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed54_12629502__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed55_12629681__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed56_12629901__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed57_12630034__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed58_12682784__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed59_12682785__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed60_12682786__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed61_12682787__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed62_12682788__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed63_12682789__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed64_12682806__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed65_12682807__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed66_12682810__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed67_12682822__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed68_12682852__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed69_12682897__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed70_12682957__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed71_12683480__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed72_12683542__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed73_12683559__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed74_12696556__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed75_12696693__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed76_12696748__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed77_12696787__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed78_12696800__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed79_12696813__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed80_12696826__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed81_12596471__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed82_13749499__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed83_13750234__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed84_13750317__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed85_13750997__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed86_13751077__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed87_13751362__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed88_14895416__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed89_13760078__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed90_13770938__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed91_13771414__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed92_13772014__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed93_13772029__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed94_13772162__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed95_13772359__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed96_13777368__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed97_14895579__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed98_13783525__checkpoint_300000,question_D_hier90_linear10_two_phase_200k_seed99_13787259__checkpoint_300000
some walrus who does wait doesn't admire our yak . quest,doesn't,does,0.99997985,0.99997723,0.0027477983,1.6942264e-05,0.00017268644,1.848887e-05,0.99997866,0.9999833,1.664865e-05,0.9999795,0.9999751,0.99997437,0.99997807,0.9999794,0.9998858,1.3005376e-05,0.9999753,0.9999329,0.00012238865,0.00013261738,0.9999814,2.1890895e-05,0.9999683,0.9999789,0.99997926,0.99998415,0.9999784,0.010333147,0.99998116,2.2937838e-05,0.9999776,0.99904126,0.9999821,0.99998355,0.9999838,0.99997866,0.9999794,0.999982,0.999984,0.99998224,2.5190762e-05,0.99997926,4.4145323e-05,0.9999918,0.99997663,0.10062716,0.00017919621,4.5208148e-05,0.99998105,0.99997747,1.2241455e-05,2.0864874e-05,0.9999753,8.2898616e-05,1.8540262e-05,0.9999702,0.99998546,0.99996185,0.9999808,0.99997795,0.99998105,0.99998677,0.99997926,0.99997747,0.9991905,0.9999746,1.4531432e-05,2.2986962e-05,0.99998605,0.9999728,0.9999782,0.9999839,0.9999839,0.99998057,0.9999751,0.9999789,4.3876633e-05,0.99997854,0.99998534
some peacock who some unicorn doesn't entertain does entertain the vulture below your walruses . quest,does,doesn't,0.9999552,1.1734409e-05,0.00031638372,1.4238443e-05,0.0018806139,2.574762e-05,0.031873677,0.9999777,0.99994874,0.1565118,0.00084197946,0.9999703,0.9999809,0.31032774,1.4551175e-05,1.3932437e-05,0.99997854,0.9369434,3.072457e-05,7.02588e-05,0.99998176,1.921805e-05,1.4764492e-05,0.99997747,0.9999821,2.967904e-05,0.0039010737,1.205678e-05,0.9999783,0.00011389434,0.99993026,0.9999583,0.9999809,0.003964187,1.8078967e-05,0.99998176,0.9999794,1.765245e-05,2.8352384e-05,0.9999758,8.012735e-05,0.9997538,4.706176e-05,0.0002690633,0.9999821,1.4255315e-05,1.9694215e-05,0.0073637613,0.9959099,5.0579685e-05,7.976901e-06,1.0606071e-05,0.9959323,0.00021201951,3.2224387e-05,0.0002790405,6.612355e-05,0.99997246,9.497715e-05,0.9999757,0.99997675,1.2446961e-05,0.99983656,0.01750498,2.783783e-05,1.7408758e-05,1.7951703e-05,1.8799357e-05,0.9999839,0.9999014,0.00087128783,0.99998283,0.99998355,5.5489094e-05,1.7184508e-05,0.999894,2.0522051e-05,3.8519407e-05,0.6449187
our vultures who don't applaud your yak do applaud her zebra . quest,do,don't,0.9999747,1.6183512e-05,0.009697025,1.5304833e-05,0.002452658,1.7755852e-05,0.9999827,0.9999802,1.3822293e-05,0.99997747,0.9999795,0.9999782,0.9999815,0.9999833,0.00029729353,1.9134146e-05,0.9999751,0.0008387926,2.2314087e-05,1.5456842e-05,0.9999776,5.448153e-05,3.467267e-05,0.99997795,0.99998176,0.9999808,0.999979,0.0032322365,0.99997926,2.0755262e-05,0.9999769,0.99993193,0.99998116,0.99996984,0.9999721,0.9999701,0.9999826,0.99997604,0.9999813,0.9999863,1.8227387e-05,0.99997866,0.9993474,0.9999896,0.99996257,1.6099111e-05,2.5156489e-05,6.213827e-05,0.99997973,0.9999769,1.4510228e-05,1.5500635e-05,0.9999776,2.7078528e-05,1.679664e-05,7.028156e-05,0.99998057,0.99997795,0.999977,0.99997413,0.96504897,0.99998116,0.9997458,0.99996865,0.99995065,0.9999758,0.0004420775,1.1973165e-05,0.99998355,0.9999821,0.9999778,0.9999769,0.9999832,0.99998,0.99986887,0.9999833,1.4611382e-05,0.9999738,0.999979
our peacock that her newt does amuse doesn't move . quest,doesn't,does,0.9999155,1.6974667e-05,1.1806986e-05,2.178427e-05,2.059244e-05,1.0636703e-05,0.9999591,0.99998283,1.7683294e-07,0.9999616,0.00010564235,0.9999764,0.9999789,2.7890444e-05,1.7460248e-05,0.9051148,0.9999776,0.99902785,1.3352439e-05,1.6928667e-05,0.9999461,1.8505094e-05,1.2221445e-05,0.0030404464,0.9999796,1.2943856e-05,0.9999676,0.996366,0.99998176,1.6824475e-05,3.930461e-06,0.99981636,0.9999783,0.9999815,0.9999839,0.9999765,8.6683125e-05,2.7271666e-05,1.0202075e-05,0.99998856,2.330555e-05,0.99997795,0.000101252255,0.9705813,0.99997747,1.5998972e-05,0.05561505,9.425981e-05,0.99997914,0.9952826,1.3890645e-05,1.50412125e-05,0.99997723,3.3143297e-05,3.2805835e-07,0.0023781226,0.9999819,0.09403382,0.9999671,0.9999771,0.9958593,0.9997819,2.2551849e-05,3.200142e-05,4.1176016e-05,1.3165941e-05,1.5109785e-05,1.9107692e-05,0.99998224,1.4559982e-05,0.99992883,0.99994946,0.9999714,0.9999801,8.364076e-05,0.99997246,1.6336942e-05,1.4552924e-05,0.9999734
your yaks who do remember the yaks don't wait . quest,don't,do,0.9999778,0.9866259,0.00048135273,2.1101188e-05,1.6975933e-05,1.8966903e-05,0.9999839,0.99997854,5.3908818e-05,0.99996567,0.9801105,0.9999776,0.9999777,0.99998236,0.9999304,1.7826205e-05,0.9999745,6.5209456e-06,2.240295e-05,1.948951e-05,0.9999794,0.9104798,2.0394742e-05,0.9999752,0.9999821,0.99998295,0.9999763,2.2442571e-05,0.9999815,0.0005971444,0.9999751,0.99994063,0.9999846,0.9988452,0.9999826,0.9999796,0.9999808,0.99998105,0.9999795,0.99998426,0.251779,0.99998283,0.99988127,0.99998605,0.9999789,0.9943567,6.6010376e-05,0.998403,0.99998105,0.9999691,1.0271016e-05,1.3716676e-05,0.99997747,8.924839e-05,1.5692773e-05,0.99995315,0.99997675,0.99995947,0.99996924,0.9999769,0.9999783,0.9999789,0.9999757,0.9999825,0.99997973,0.99997723,1.6969454e-05,0.099567816,0.9999839,0.9999778,0.99998,0.9999783,0.9999788,0.9999795,0.99994683,0.99998164,1.297806e-05,0.9998996,0.99998057
some xylophone that doesn't sleep does move . quest,does,doesn't,0.99998176,0.761122,0.014469859,1.5665251e-05,8.964238e-05,1.1944978e-05,0.9999796,0.99997854,0.99970835,0.99994266,0.9999782,0.9999769,0.9999815,0.99996555,0.0030337565,1.5059941e-05,0.99997807,0.9900321,1.9870527e-05,1.7396342e-05,0.99997425,0.0024191297,0.9995993,0.99997723,0.99998224,0.99998057,0.9999771,7.272249e-05,0.9999776,2.3816754e-05,0.9999795,0.99994075,0.99998236,0.99997973,0.99998355,0.9999666,0.9999802,0.99997485,0.999894,0.9999852,0.99997497,0.99998176,0.63725597,0.99999225,0.99998295,0.99995196,1.7687355e-05,3.0662406e-05,0.9999821,0.9999815,9.496169e-06,1.5090637e-05,0.9999769,2.543124e-05,2.145808e-05,0.99844736,0.9999825,0.99993837,0.99996793,0.9999814,0.99997556,0.99988484,0.99997914,4.424888e-05,0.9999819,0.99998236,2.0011988e-05,0.99991333,0.99998665,0.99998176,0.99997675,0.99998283,0.99998343,0.99998224,0.99998176,0.99997747,1.4780982e-05,0.9996332,0.9999825
your tyrannosauruses who don't giggle do confuse my vultures . quest,do,don't,0.9999783,1.3196942e-05,0.0009311377,1.5496118e-05,0.00053056795,1.3797716e-05,0.9999844,0.99998164,1.3882481e-05,0.99997807,0.9999802,0.99997807,0.99998057,0.9999827,0.0042652804,0.9998211,0.9999758,0.9997948,2.9513445e-05,0.99997663,0.999969,0.000107397864,2.6139203e-05,0.9999777,0.99998236,0.99998283,0.9999813,3.8122726e-05,0.9999819,1.4883478e-05,0.99997675,0.9995228,0.99998164,0.99996626,0.99998033,0.999979,0.99998236,0.9999777,0.99998116,0.9999869,0.9457279,0.9999808,0.00026119206,0.99998856,0.9999801,0.9816917,2.5801406e-05,2.9364404e-05,0.9999782,0.99997604,8.552941e-06,1.293674e-05,0.99997675,2.3641915e-05,1.9966395e-05,0.115430325,0.9999808,0.99997485,0.99997866,0.99997985,0.9999249,0.999984,0.9999796,0.99995506,0.99955875,0.99997973,1.4408075e-05,8.539009e-05,0.99998367,0.9999826,0.99997914,0.9999776,0.99998355,0.9999789,0.99998045,0.99998415,5.609137e-05,0.99994075,0.99998
her ravens who your walruses don't amuse do read . quest,do,don't,0.99997246,1.4708418e-05,1.7575363e-05,1.8263298e-05,2.5972155e-05,3.093584e-05,0.9999492,0.9999788,1.2878181e-06,0.9998524,6.782136e-05,0.99997497,0.9999815,0.9996137,1.23100635e-05,2.7496377e-05,0.99997115,0.91817015,3.1131596e-05,1.5698537e-05,0.9999596,1.856112e-05,1.206667e-05,4.0879826e-05,0.99998283,1.7298682e-05,0.00077057356,0.151984,0.99997747,1.3685208e-05,0.99997413,0.999728,0.99998045,0.9999083,0.99719954,0.9999726,0.99998164,1.6107924e-05,3.2750024e-05,0.99998665,1.2193877e-05,0.99932325,6.246909e-05,0.9999397,0.7650607,1.8316723e-05,1.9794084e-05,3.1347296e-05,0.029933633,9.967782e-05,2.808156e-05,1.32164005e-05,0.99997616,1.4556971e-05,2.5147865e-05,2.045814e-05,0.0006862788,0.9999738,3.0248639e-05,0.99997735,0.9999566,2.1814421e-05,1.5243051e-05,1.610828e-05,1.9170291e-05,2.518764e-05,1.4291427e-05,1.3837174e-05,0.9999815,3.0133916e-07,0.15666854,0.999977,0.9999819,0.99997854,3.3302204e-05,0.9999801,4.0401424e-05,3.7049685e-05,0.999977
the tyrannosaurus who does read doesn't move . quest,doesn't,does,0.99998236,1.5459145e-05,0.0001818021,1.8943292e-05,2.3904542e-05,1.6439732e-05,0.9999738,0.99998236,2.297032e-05,0.99997425,0.9999813,0.99997544,0.9999796,0.99997795,0.9888693,1.7746785e-05,0.9999765,0.99992394,0.9983652,6.859937e-05,0.9999813,0.4739744,0.9999814,0.99997926,0.9999809,0.9999839,0.9999771,0.24264143,0.9999831,1.6499787e-05,0.99997747,0.9967129,0.9999821,0.9999801,0.9999838,0.9999763,0.999979,0.9999813,0.99998605,0.9999876,2.5260888e-05,0.9999782,0.97985256,0.9999913,0.9999747,0.56782246,0.00010751915,0.23482123,0.9999808,0.9999728,1.6493825e-05,1.5733516e-05,0.99997747,0.9995352,1.8155972e-05,0.99995816,0.9999845,0.9999695,0.9999776,0.999977,0.99980897,0.99998724,0.99997544,0.9999727,0.99503607,0.9999796,0.052480012,2.0619947e-05,0.9999857,0.9999459,0.9999814,0.9999844,0.99998415,0.99998033,0.9999782,0.99997723,2.057145e-05,0.9999529,0.9999851
our xylophone that doesn't swim does wait . quest,does,doesn't,0.9999813,2.2506161e-05,0.00036829183,1.52805e-05,0.044913337,1.1221088e-05,0.99997866,0.9999794,0.99917835,0.9999447,0.999979,0.9999747,0.9999814,0.99997556,0.0003118248,1.534627e-05,0.99997866,0.9858106,1.967899e-05,3.7810973e-05,0.99997425,0.9108771,0.99996996,0.9999783,0.99997866,0.9999808,0.99997663,8.2504004e-05,0.99998116,2.0454861e-05,0.99998045,0.9999665,0.99998224,0.99997723,0.9999815,0.99997115,0.99997985,0.9999764,0.9999696,0.999977,0.9997931,0.9999815,0.9249115,0.99998736,0.99998426,2.691657e-05,2.5094458e-05,6.070507e-05,0.9999827,0.9999733,1.1189547e-05,1.512718e-05,0.99997735,2.018718e-05,3.1026302e-05,0.9996724,0.9999814,0.99996316,0.9999542,0.9999813,0.99991536,0.9999815,0.9999795,0.99986076,0.999982,0.99998116,2.1173348e-05,0.99959487,0.99998486,0.9999813,0.99997985,0.9999827,0.99998355,0.9999814,0.999977,0.9999752,1.4229386e-05,0.9999691,0.9999833
our vulture that does remember our peacock doesn't smile . quest,doesn't,does,0.9999795,1.769125e-05,3.157072e-05,1.928014e-05,2.1482945e-05,1.6250637e-05,0.9999794,0.9999832,1.4740247e-05,0.99996495,0.005080539,0.9999753,0.99997926,0.9997093,0.999848,1.3842466e-05,0.9999769,0.70219266,1.892231e-05,2.6025995e-05,0.99997985,5.4808228e-05,2.028071e-05,0.99997807,0.999979,0.99998355,0.99997497,0.0058240164,0.9999827,2.3486311e-05,8.647877e-05,0.99859303,0.99997926,0.99998164,0.9999831,0.9999764,0.9999776,0.99998105,0.99998224,0.99998426,0.00016338764,0.99997747,3.6783837e-05,0.9999889,0.99997354,2.7851282e-05,0.00030369512,3.4650224e-05,0.99998295,0.9999676,2.0954696e-05,1.9909266e-05,0.9999777,3.8444112e-05,1.8967485e-05,0.999944,0.9999852,0.99995613,0.999977,0.99997735,0.9999416,0.9999845,0.9998989,0.99997115,0.99997807,0.999972,2.2773887e-05,0.0041766996,0.9999832,0.000465965,0.9999057,0.99998486,0.99998426,0.99998,0.7299082,0.99998105,3.1427473e-05,0.99997044,0.9999838
my tyrannosaurus who doesn't read does accept her unicorn below the peacocks . quest,does,doesn't,0.99998033,0.003101465,0.00062210474,1.6296863e-05,0.00014003797,2.6541185e-05,0.99997807,0.9999831,0.99996924,0.9999763,0.9999683,0.99997807,0.9999814,0.99998224,0.51245993,1.5910075e-05,0.9999738,0.9951391,3.3977052e-05,0.102623,0.99998116,0.95029193,2.2359147e-05,0.9999764,0.99998116,0.99998474,0.9999765,3.792086e-05,0.99997985,3.5538764e-05,0.99997604,0.99849665,0.9999821,0.99997103,0.99998367,0.9999809,0.99997914,0.99998116,0.9999645,0.999984,0.99988437,0.9999807,0.96841013,0.99998987,0.9999832,0.00027132683,2.6223526e-05,0.8185917,0.99998033,0.9999733,0.9995005,1.374185e-05,0.9999757,3.2251803e-05,1.8693949e-05,0.9997092,0.99998176,0.9999665,0.9999471,0.9999809,0.99997723,0.9999851,0.99998164,0.95315796,0.9999821,0.9999764,2.2421327e-05,0.9999541,0.99996674,0.99997985,0.99998105,0.9999832,0.9999846,0.99998224,0.00031176486,0.99995244,2.151674e-05,0.9999558,0.9999832
my ravens that don't giggle do giggle . quest,do,don't,0.9999789,1.4282671e-05,2.7962005e-05,2.115957e-05,0.781333,2.12529e-05,0.99998415,0.9999794,2.2745393e-05,0.9999759,0.99998057,0.9999783,0.99998176,0.99998355,4.646089e-05,1.425007e-05,0.99996877,0.99979407,7.454835e-05,0.9997855,0.99998105,0.00013099429,0.99208564,0.9999747,0.9999759,0.999982,0.9999795,0.004017887,0.9999814,1.524105e-05,0.99997604,0.99966013,0.9999826,0.999967,0.9999826,0.99997854,0.99998343,0.99997616,0.9999007,0.9999865,0.99997723,0.9999802,4.1157018e-05,0.9999889,0.9999757,2.9623532e-05,4.413565e-05,2.6633423e-05,0.9999809,0.999977,9.105983e-06,1.3469544e-05,0.99997675,2.0144933e-05,4.370743e-05,0.6432575,0.99998057,0.9999758,0.99997854,0.9999795,0.99998415,0.99998295,0.9999778,0.9999746,0.99997735,0.9999801,1.6634725e-05,0.06023934,0.999984,0.9999825,0.99997485,0.9999765,0.9999814,0.99997973,0.9999678,0.9999833,1.2032201e-05,0.9999627,0.99998045
her xylophones that do move don't swim . quest,don't,do,0.9999795,0.9999751,0.00012867282,0.00029148144,1.875609e-05,1.6824706e-05,0.9999862,0.9999769,0.9993567,0.99997056,0.9872558,0.9999796,0.9999788,0.99997663,0.00015847906,1.7062031e-05,0.99997663,0.99961984,3.8198603e-05,0.0005339811,0.9999802,0.99596125,0.9999777,0.9999758,0.9999826,0.999982,0.9999776,3.8649643e-05,0.9999827,2.0181265e-05,0.999974,0.9999293,0.9999844,0.9999579,0.99998176,0.9999815,0.9999802,0.99997723,0.99998045,0.999984,0.9986675,0.9999778,1.2442514e-05,0.9999881,0.9999784,0.9788984,0.00012388472,3.8124363e-05,0.99998033,0.9999677,9.146407e-06,1.3595886e-05,0.99997866,4.7099602e-05,2.1241935e-05,0.999982,0.9999788,0.9999647,0.9999801,0.99998057,0.99998343,0.9999807,0.9999753,0.99998367,0.99998057,0.999979,1.7556731e-05,0.9994367,0.9999838,0.99997973,0.99997294,0.99997866,0.9999784,0.9999784,0.99997866,0.99998343,1.2567306e-05,0.9997805,0.99997854
the orangutan that does applaud my zebra doesn't eat . quest,doesn't,does,0.99998176,1.8823188e-05,0.00015738848,1.809418e-05,2.266081e-05,1.5302385e-05,0.9999789,0.99998116,2.2396109e-05,0.9999633,0.99994445,0.999974,0.9999794,0.99994445,0.99938095,1.436739e-05,0.9999801,0.9989146,7.511203e-05,1.9189343e-05,0.99998176,3.341284e-05,1.5861495e-05,0.99997973,0.9999714,0.99998355,0.9999764,0.98755103,0.9999815,1.2533057e-05,0.9999794,0.9985287,0.9999814,0.99998283,0.99998343,0.99997497,0.99997616,0.9999807,0.99997723,0.99998665,0.0006340616,0.99997866,3.7116693e-05,0.99999166,0.99997485,9.326813e-05,0.00011829546,3.134826e-05,0.9999815,0.99996495,2.5421927e-05,1.7230568e-05,0.99997866,0.0001375924,2.1388341e-05,0.9999714,0.99998367,0.99997175,0.9999782,0.9999745,0.9998153,0.9999795,7.298873e-05,0.9999769,0.9999695,0.9999778,1.5669611e-05,3.366997e-05,0.99998057,0.9999795,0.9999505,0.99998295,0.9999832,0.9999807,0.99998033,0.9999821,1.972643e-05,0.9996351,0.9999852
the zebras who our ravens don't accept do smile . quest,do,don't,0.9999753,1.171791e-05,5.4611526e-05,1.40092825e-05,2.1439837e-05,0.00034079514,0.005881643,0.9999801,3.4519523e-08,0.9999691,0.00031160837,0.99997675,0.99998164,0.999984,1.3936554e-05,1.5769496e-05,0.9999751,0.05132481,2.1113017e-05,1.5203344e-05,0.99997544,1.9372235e-05,1.2153513e-05,0.9909184,0.99998236,1.3467712e-05,0.008475451,0.021868816,0.9999802,1.8503606e-05,0.999969,0.99917006,0.9999808,0.99990237,0.999979,0.9999689,0.9999796,8.0748876e-05,5.9433332e-05,0.9999864,1.27422945e-05,0.9979717,2.2720733e-05,0.9999715,0.8870003,1.6847996e-05,2.0541425e-05,0.14143026,2.8927266e-06,9.052938e-05,6.904249e-06,1.4927966e-05,0.99997497,0.99930274,4.2838087e-07,1.0374657e-05,0.9998437,0.9890912,0.02994053,0.99997926,0.9998542,2.0988224e-05,1.6950076e-05,1.6075843e-05,1.719045e-05,1.8302026e-05,1.424344e-05,1.0578343e-05,0.99998283,0.0011319763,0.9983203,0.9999707,0.99998164,0.9999776,2.8882634e-05,0.9999832,1.2718906e-05,1.1445221e-05,0.9999708
the raven that does high_five some raven doesn't eat . quest,doesn't,does,0.9999815,1.6318741e-05,4.26191e-05,1.834833e-05,2.4911704e-05,1.5262041e-05,0.9999778,0.99998367,1.6892047e-05,0.9999745,0.99997985,0.99997437,0.9999795,0.9999356,6.296529e-05,1.4581873e-05,0.99997544,0.9767645,0.070036285,2.0945747e-05,0.9999831,3.4176977e-05,3.0078341e-05,0.9999795,0.9999701,0.9999808,0.9999764,0.004030532,0.99998176,1.5611371e-05,0.9999788,0.4710624,0.9999825,0.9999831,0.9999833,0.9999784,0.9999809,0.99997723,0.999984,0.9999844,0.28362238,0.99997807,2.8465569e-05,0.999992,0.99997497,0.0004329669,9.733057e-05,4.9262253e-05,0.9999795,0.99997866,1.839663e-05,1.829546e-05,0.999977,0.0007768255,1.9323394e-05,0.9998227,0.99998116,0.99993396,0.9999782,0.99997807,0.999933,0.9999825,0.29578742,0.99997437,0.99997735,0.99997735,1.8609862e-05,0.00016263948,0.9999857,0.9999782,0.9999596,0.99998355,0.9999826,0.99998057,0.99950945,0.99998236,2.0964138e-05,0.9999753,0.99998593
your unicorns who some zebras don't high_five do admire my ravens with some newts . quest,do,don't,0.99995947,1.7189865e-05,2.3924713e-05,1.7885255e-05,2.1568414e-05,2.0877123e-05,0.9999461,0.99998116,5.049381e-05,0.99986124,0.00012404326,0.9999423,0.9999814,0.0007644874,1.4745574e-05,2.5044055e-05,0.99997425,0.53639656,1.6378033e-05,2.1859865e-05,0.999972,2.0456515e-05,1.23506225e-05,2.5033263e-05,0.99998236,1.6553025e-05,0.9999553,0.0009209749,0.9999727,1.2962139e-05,0.9999751,0.99997497,0.9999807,0.99996996,0.99998105,0.99997663,0.99998033,0.009406379,2.13976e-05,0.99998593,1.2639491e-05,0.0002666079,2.4348523e-05,0.9999863,0.99127907,1.8885197e-05,3.631386e-05,0.0020571498,0.99995613,0.9998779,7.674307e-06,1.4559945e-05,0.9999485,4.3632317e-05,2.3672526e-06,1.6078282e-05,0.99994767,0.99998224,4.7608137e-05,0.9999678,0.9999682,2.498485e-05,1.8689272e-05,4.680422e-05,1.7362278e-05,5.3311705e-05,1.341316e-05,0.00032702548,0.9999838,0.9966788,0.9979505,0.9999664,0.99998236,0.9999795,4.1158495e-05,0.999984,1.1032971e-05,0.9987708,0.99995327
her tyrannosauruses that don't smile do remember our salamanders . quest,do,don't,0.9999738,1.7089413e-05,0.00027876682,2.5534442e-05,0.551961,1.6981036e-05,0.9999807,0.99998105,1.8224142e-05,0.9999771,0.99995995,0.9999788,0.99998176,0.999985,0.9817045,1.7285347e-05,0.9999759,0.99687994,0.00016001104,1.5563925e-05,0.9999809,2.0193402e-05,6.91281e-05,0.9999771,0.9999832,0.99998045,0.9999819,8.433687e-05,0.9999825,1.40294105e-05,0.99997425,0.9999342,0.9999813,0.99996865,0.9999839,0.9999782,0.9999814,0.9999784,0.99998176,0.99998677,0.99997747,0.9999808,0.0011838161,0.99998796,0.99997544,0.00014481448,2.0384345e-05,1.6372302e-05,0.99998045,0.9999747,1.1611388e-05,1.2665805e-05,0.9999776,0.011738541,1.9491483e-05,2.1164045e-05,0.9999807,0.9999696,0.9999795,0.9999807,0.99980074,0.99998415,0.9999391,0.9999703,0.9999771,0.9999267,2.2719863e-05,0.99439764,0.99998343,0.9999831,0.99998045,0.99997497,0.9999831,0.99998033,0.9999771,0.9999819,1.2272782e-05,0.9986743,0.99998033
